2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,屏幕维修（屏幕拆开或维修）,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,主板维修（主板拆修或故障）,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,屏幕和主板均有维修,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,屏幕维修（屏幕拆开或维修）,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,主板维修（主板拆修或故障）,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,屏幕和主板均有维修,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
1600,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
890,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,屏幕维修（屏幕拆开或维修）,账号可退出,正常开机进入桌面,充电正常,振动正常
830,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,主板维修（主板拆修或故障）,账号可退出,正常开机进入桌面,充电正常,振动正常
70,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,屏幕和主板均有维修,账号可退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,无维修情况,账号无法退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,屏幕维修（屏幕拆开或维修）,账号无法退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,主板维修（主板拆修或故障）,账号无法退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,屏幕和主板均有维修,账号无法退出,正常开机进入桌面,充电正常,振动正常
1100,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,无维修情况,账号可退出,有开机密码,充电正常,振动正常
590,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,屏幕维修（屏幕拆开或维修）,账号可退出,有开机密码,充电正常,振动正常
660,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,主板维修（主板拆修或故障）,账号可退出,有开机密码,充电正常,振动正常
70,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,屏幕和主板均有维修,账号可退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,无维修情况,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,屏幕维修（屏幕拆开或维修）,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,主板维修（主板拆修或故障）,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,屏幕和主板均有维修,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,无维修情况,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,屏幕维修（屏幕拆开或维修）,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,主板维修（主板拆修或故障）,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,屏幕和主板均有维修,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,无维修情况,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,屏幕维修（屏幕拆开或维修）,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,主板维修（主板拆修或故障）,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,屏幕和主板均有维修,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
1160,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
890,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,屏幕维修（屏幕拆开或维修）,账号可退出,正常开机进入桌面,充电正常,振动正常
70,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,主板维修（主板拆修或故障）,账号可退出,正常开机进入桌面,充电正常,振动正常
70,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,屏幕和主板均有维修,账号可退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,无维修情况,账号无法退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,屏幕维修（屏幕拆开或维修）,账号无法退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,主板维修（主板拆修或故障）,账号无法退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,屏幕和主板均有维修,账号无法退出,正常开机进入桌面,充电正常,振动正常
630,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,无维修情况,账号可退出,有开机密码,充电正常,振动正常
590,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,屏幕维修（屏幕拆开或维修）,账号可退出,有开机密码,充电正常,振动正常
70,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,主板维修（主板拆修或故障）,账号可退出,有开机密码,充电正常,振动正常
70,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,屏幕和主板均有维修,账号可退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,无维修情况,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,屏幕维修（屏幕拆开或维修）,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,主板维修（主板拆修或故障）,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,屏幕和主板均有维修,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,无维修情况,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,屏幕维修（屏幕拆开或维修）,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,主板维修（主板拆修或故障）,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,屏幕和主板均有维修,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,无维修情况,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,屏幕维修（屏幕拆开或维修）,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,主板维修（主板拆修或故障）,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,屏幕和主板均有维修,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
890,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
890,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,屏幕维修（屏幕拆开或维修）,账号可退出,正常开机进入桌面,充电正常,振动正常
70,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,主板维修（主板拆修或故障）,账号可退出,正常开机进入桌面,充电正常,振动正常
70,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,屏幕和主板均有维修,账号可退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,无维修情况,账号无法退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,屏幕维修（屏幕拆开或维修）,账号无法退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,主板维修（主板拆修或故障）,账号无法退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,屏幕和主板均有维修,账号无法退出,正常开机进入桌面,充电正常,振动正常
590,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,无维修情况,账号可退出,有开机密码,充电正常,振动正常
590,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,屏幕维修（屏幕拆开或维修）,账号可退出,有开机密码,充电正常,振动正常
70,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,主板维修（主板拆修或故障）,账号可退出,有开机密码,充电正常,振动正常
70,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,屏幕和主板均有维修,账号可退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,无维修情况,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,屏幕维修（屏幕拆开或维修）,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,主板维修（主板拆修或故障）,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,屏幕和主板均有维修,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,无维修情况,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,屏幕维修（屏幕拆开或维修）,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,主板维修（主板拆修或故障）,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,屏幕和主板均有维修,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,无维修情况,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,屏幕维修（屏幕拆开或维修）,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,主板维修（主板拆修或故障）,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,屏幕和主板均有维修,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
65,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
65,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,屏幕维修（屏幕拆开或维修）,账号可退出,正常开机进入桌面,充电正常,振动正常
65,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,主板维修（主板拆修或故障）,账号可退出,正常开机进入桌面,充电正常,振动正常
65,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,屏幕和主板均有维修,账号可退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,无维修情况,账号无法退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,屏幕维修（屏幕拆开或维修）,账号无法退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,主板维修（主板拆修或故障）,账号无法退出,正常开机进入桌面,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,屏幕和主板均有维修,账号无法退出,正常开机进入桌面,充电正常,振动正常
65,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,无维修情况,账号可退出,有开机密码,充电正常,振动正常
65,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,屏幕维修（屏幕拆开或维修）,账号可退出,有开机密码,充电正常,振动正常
65,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,主板维修（主板拆修或故障）,账号可退出,有开机密码,充电正常,振动正常
65,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,屏幕和主板均有维修,账号可退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,无维修情况,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,屏幕维修（屏幕拆开或维修）,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,主板维修（主板拆修或故障）,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,屏幕和主板均有维修,账号无法退出,有开机密码,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,无维修情况,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,屏幕维修（屏幕拆开或维修）,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,主板维修（主板拆修或故障）,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,屏幕和主板均有维修,账号可退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,无维修情况,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,屏幕维修（屏幕拆开或维修）,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,主板维修（主板拆修或故障）,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
2,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,屏幕和主板均有维修,账号无法退出,无法开机/自动重启/工程模式,充电正常,振动正常
1760,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,经常使用，完好有轻微划痕,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
890,OPPO R17 Pro_Untis,雾光渐变色,8G+128G,经常使用，完好有轻微划痕,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,屏幕维修（屏幕拆开或维修）,账号可退出,正常开机进入桌面,充电正常,振动正常
